"date","year","month","yweekN","wday","wdayN","hl","tmp","ws","hr","sf","ppt","sun","hls","turnover"
"2018-04-24","2018","04",17,"Di",2,,16.490833333333,2.7575,71.625,0,0,783,,12018.19834
"2018-04-25","2018","04",17,"Mi",3,,16.159583333333,5.4579166666667,62.708333333333,0,0,735,,11030.6605
"2018-04-26","2018","04",17,"Do",4,,11.262916666667,2.9575,76.333333333333,0,3.2,4,,7000.86262
"2018-04-27","2018","04",17,"Fr",5,,13.663333333333,1.8904166666667,67.25,0,0,843,,14684.24404
"2018-04-28","2018","04",17,"Sa",6,,15.300416666667,2.4766666666667,69.916666666667,0,0.2,240,,16284.07124
"2018-04-29","2018","04",17,"So",7,,17.2875,3.6254166666667,57.958333333333,0,0,535,,24318.82123
"2018-04-30","2018","04",18,"Mo",1,,11.66,5.9379166666667,60.916666666667,0,0.3,691,,8642.83166
"2018-05-01","2018","05",18,"Di",2,,9.4479166666667,1.795,71.25,0,0,110,,10303.10983
"2018-05-02","2018","05",18,"Mi",3,,12.327916666667,2.05375,75.833333333333,0,0.1,179,,7054.93101
"2018-05-03","2018","05",18,"Do",4,,12.73625,4.0325,79.166666666667,0,5.1,116,,6152.48069
"2018-05-04","2018","05",18,"Fr",5,,15.29375,5.98,75.666666666667,0,0.1,387,,10606.31358
"2018-05-05","2018","05",18,"Sa",6,,16.34375,3.7966666666667,80.625,0,0.5,394,,15846.04914
"2018-05-06","2018","05",18,"So",7,,16.915,3.4441666666667,79.041666666667,0,0,556,,23072.48376
"2018-05-07","2018","05",19,"Mo",1,,15.372916666667,1.9779166666667,75.791666666667,0,0.9,701,,10659.99229
"2018-05-08","2018","05",19,"Di",2,,17.09,1.96125,71.25,0,0.7,808,,14932.37099
"2018-05-09","2018","05",19,"Mi",3,,16.104583333333,2.4,80.416666666667,0,3.2,289,,13455.41492
"2018-05-10","2018","05",19,"Do",4,"Ascension Day",11.69375,4.8091666666667,92.125,0,14.3,0,"Ascension Day",10182.46013
"2018-05-11","2018","05",19,"Fr",5,,14.035416666667,1.6945833333333,79.916666666667,0,0,602,"Ascension Day",20480.64242
"2018-05-12","2018","05",19,"Sa",6,,17.399166666667,2.7158333333333,67.166666666667,0,2.4,741,"Ascension Day",22744.49559
"2018-05-13","2018","05",19,"So",7,"Mother´s Day",12.470833333333,4.6366666666667,84.583333333333,0,0.9,0,,17805.47839
"2018-05-14","2018","05",20,"Mo",1,,11.359583333333,3.66125,83.75,0,7.3,265,,4849.9071
"2018-05-15","2018","05",20,"Di",2,,12.495416666667,2.1758333333333,87.75,0,14.5,184,,6340.74663
"2018-05-16","2018","05",20,"Mi",3,,11.349583333333,3.545,90.25,0,16.2,62,,8184.88943
"2018-05-17","2018","05",20,"Do",4,,12.109583333333,2.2158333333333,88.5,0,6.3,133,,5073.21619
"2018-05-18","2018","05",20,"Fr",5,,13.63625,1.5716666666667,79.916666666667,0,0.3,451,,12962.7046
"2018-05-19","2018","05",20,"Sa",6,,14.105,2.1095833333333,79.416666666667,0,1.5,173,,13764.98537
"2018-05-20","2018","05",20,"So",7,"Whitsun",14.310833333333,2.3870833333333,80,0,1.9,113,,22606.37559
"2018-05-21","2018","05",21,"Mo",1,"Whit Monday",16.655416666667,1.06125,70.125,0,0.2,521,"Whit Monday",25332.60706
"2018-05-22","2018","05",21,"Di",2,,16.527083333333,1.4920833333333,73.125,0,1.5,282,,7727.39882
"2018-05-23","2018","05",21,"Mi",3,,15.695416666667,2.7304166666667,84.375,0,3.3,348,,8149.13792
"2018-05-24","2018","05",21,"Do",4,,17.5875,2.2175,75.625,0,5.1,515,,10599.12173
"2018-05-25","2018","05",21,"Fr",5,,18.379583333333,1.4783333333333,65.666666666667,0,0,773,,17680.18235
"2018-05-26","2018","05",21,"Sa",6,,20.020833333333,2.12625,69.541666666667,0,0.9,684,,20439.96522
"2018-05-27","2018","05",21,"So",7,,21.7275,1.9829166666667,64.083333333333,0,1.2,615,,24521.97524
"2018-05-29","2018","05",22,"Di",2,,19.12625,2.1575,77.125,0,2.7,743,,10317.33576
"2018-05-31","2018","05",22,"Do",4,"Corpus Christi",18.144583333333,3.35625,84.416666666667,0,1.6,308,,20029.93528
"2018-06-01","2018","06",22,"Fr",5,,17.275416666667,3.0475,80.833333333333,0,2.4,570,,14241.15214
"2018-06-02","2018","06",22,"Sa",6,,17.965833333333,1.0933333333333,78.083333333333,0,0,586,,19609.64577
"2018-06-03","2018","06",22,"So",7,,20.082916666667,1.96625,72.541666666667,0,1,637,,26210.79126
"2018-06-04","2018","06",23,"Mo",1,,19.181666666667,1.8370833333333,83.041666666667,0,1.1,179,,9190.80881
"2018-06-05","2018","06",23,"Di",2,,19.959166666667,2.41375,76.708333333333,0,0.2,674,,10830.78978
"2018-06-06","2018","06",23,"Mi",3,,18.909583333333,2.7041666666667,78.583333333333,0,6.2,334,,9834.34245
"2018-06-07","2018","06",23,"Do",4,,17.534583333333,2.3995833333333,86.5,0,2.2,126,,11350.79298
"2018-06-08","2018","06",23,"Fr",5,,17.99875,1.0408333333333,85.333333333333,0,2.9,310,,11561.16011
"2018-06-09","2018","06",23,"Sa",6,,18.364583333333,1.3175,82.041666666667,0,2.6,449,,20351.24529
"2018-06-10","2018","06",23,"So",7,,21.28375,1.4045833333333,71.5,0,0.1,880,,23572.15488
"2018-06-11","2018","06",24,"Mo",1,,21.361666666667,1.75375,74.625,0,9,600,,6377.79253
"2018-06-12","2018","06",24,"Di",2,,17.355,1.6708333333333,91.833333333333,0,8.7,24,,8378.54531
"2018-06-13","2018","06",24,"Mi",3,,14.169583333333,2.4404166666667,92.666666666667,0,16.2,0,,5943.82938
"2018-06-14","2018","06",24,"Do",4,,14.863333333333,1.4420833333333,77.75,0,0,587,,12499.76431
"2018-06-15","2018","06",24,"Fr",5,,17.965833333333,1.8033333333333,68.833333333333,0,0,317,,13950.27788
"2018-06-16","2018","06",24,"Sa",6,,18.58375,1.6695833333333,65.166666666667,0,0,768,,21539.70078
"2018-06-17","2018","06",24,"So",7,,17.160416666667,2.7983333333333,84,0,1.7,82,,19150.32501
"2018-06-18","2018","06",25,"Mo",1,,17.976666666667,1.6579166666667,73.25,0,0,865,,11637.42667
"2018-06-19","2018","06",25,"Di",2,,19.419166666667,2.4095833333333,73.875,0,0,930,,18741.61666
"2018-06-20","2018","06",25,"Mi",3,,21.49375,1.7045833333333,73.791666666667,0,0,796,,19356.26387
"2018-06-21","2018","06",25,"Do",4,,20.797916666667,4.2558333333333,73,0,0.1,640,,15842.47025
"2018-06-22","2018","06",25,"Fr",5,,13.641666666667,3.2783333333333,65.291666666667,0,0,691,,14670.50168
"2018-06-23","2018","06",25,"Sa",6,,14.472916666667,2.2704166666667,71.875,0,0,867,,22075.10644
"2018-06-24","2018","06",25,"So",7,,15.927083333333,2.4525,69.75,0,1.3,346,,24488.53227
"2018-06-25","2018","06",26,"Mo",1,,16.85,2.5408333333333,71.333333333333,0,0,700,,10542.19437
"2018-06-26","2018","06",26,"Di",2,,17.224583333333,2.6783333333333,69.541666666667,0,0,865,,15333.44073
"2018-06-27","2018","06",26,"Mi",3,,17.236666666667,4.0670833333333,73.25,0,0,908,,18832.66105
"2018-06-28","2018","06",26,"Do",4,,15.786666666667,5.9404166666667,76.375,0,0,714,,15593.91887
"2018-06-29","2018","06",26,"Fr",5,,19.42875,4.4545833333333,79,0,0.1,547,,17907.71303
"2018-06-30","2018","06",26,"Sa",6,,21.242916666667,2.1425,75.958333333333,0,0,739,,25705.63503
"2018-07-01","2018","07",26,"So",7,,19.468333333333,4.0875,72.333333333333,0,0,953,,23852.14947
"2018-07-02","2018","07",27,"Mo",1,,19.876666666667,2.40875,73.041666666667,0,1,950,,14899.97698
"2018-07-03","2018","07",27,"Di",2,,21.3325,1.3991666666667,79.125,0,5.4,384,,10161.07917
"2018-07-04","2018","07",27,"Mi",3,,22.352083333333,1.4520833333333,70.916666666667,0,2,533,,17675.77406
"2018-07-05","2018","07",27,"Do",4,,18.845416666667,2.8295833333333,82,0,8.6,108,,12306.94497
"2018-07-06","2018","07",27,"Fr",5,,16.792083333333,3.2166666666667,89.875,0,15,189,,11909.77338
"2018-07-07","2018","07",27,"Sa",6,,18.548333333333,2.06125,74.041666666667,0,0,900,"Summer holidays",18578.12965
"2018-07-08","2018","07",27,"So",7,,19.831666666667,1.4308333333333,71.916666666667,0,0,880,"Summer holidays",28814.57615
"2018-07-09","2018","07",28,"Mo",1,,19.8275,1.8983333333333,70.833333333333,0,0,873,"Summer holidays",17865.54622
"2018-07-10","2018","07",28,"Di",2,,18.24625,2.9104166666667,69.75,0,1,240,"Summer holidays",17769.63889
"2018-07-11","2018","07",28,"Mi",3,,17.195,2.64375,67.75,0,0,854,"Summer holidays",19508.76208
"2018-07-12","2018","07",28,"Do",4,,18.125416666667,1.4225,69.083333333333,0,0,926,"Summer holidays",21922.06175
"2018-07-13","2018","07",28,"Fr",5,,20.057916666667,1.0870833333333,64.666666666667,0,0,930,"Summer holidays",20266.1698
"2018-07-14","2018","07",28,"Sa",6,,21.375,1.4170833333333,63.416666666667,0,0,592,"Summer holidays",23864.19439
"2018-07-15","2018","07",28,"So",7,,21.212083333333,1.6325,68.75,0,2.2,563,"Summer holidays",20252.04984
"2018-07-16","2018","07",29,"Mo",1,,20.221666666667,1.2833333333333,68.541666666667,0,0,590,"Summer holidays",16303.36644
"2018-07-17","2018","07",29,"Di",2,,19.785416666667,3.2808333333333,71.125,0,1.1,725,"Summer holidays",18560.4171
"2018-07-18","2018","07",29,"Mi",3,,20.546666666667,1.7470833333333,67.708333333333,0,0,903,"Summer holidays",20552.87817
"2018-07-19","2018","07",29,"Do",4,,21.315833333333,1.8154166666667,69.5,0,0,895,"Summer holidays",20846.29569
"2018-07-20","2018","07",29,"Fr",5,,21.645416666667,1.3429166666667,73.125,0,1.6,549,"Summer holidays",15102.36124
"2018-07-21","2018","07",29,"Sa",6,,17.559583333333,3.6279166666667,89.125,0,16.9,27,"Summer holidays",13450.2422
"2018-07-22","2018","07",29,"So",7,,18.310833333333,2.5395833333333,80.333333333333,0,2.6,393,"Summer holidays",23211.31132
"2018-07-23","2018","07",30,"Mo",1,,18.815416666667,2.1658333333333,82.5,0,0.6,562,"Summer holidays",16998.30008
"2018-07-24","2018","07",30,"Di",2,,20.644166666667,1.5166666666667,74.291666666667,0,0,766,"Summer holidays",23571.70322
"2018-07-25","2018","07",30,"Mi",3,,22.484166666667,2.28625,65.041666666667,0,0,869,"Summer holidays",20457.17939
"2018-07-26","2018","07",30,"Do",4,,23.0025,2.9345833333333,66.25,0,0,915,"Summer holidays",21791.41058
"2018-07-27","2018","07",30,"Fr",5,,22.753333333333,1.1004166666667,68.916666666667,0,0,905,"Summer holidays",23269.93877
"2018-07-28","2018","07",30,"Sa",6,,21.233333333333,3.1625,73.041666666667,0,4,239,"Summer holidays",15370.49113
"2018-07-29","2018","07",30,"So",7,,21.90125,1.2054166666667,76.25,0,0,693,"Summer holidays",24505.66143
"2018-07-30","2018","07",31,"Mo",1,,24.44625,1.4754166666667,62.458333333333,0,0,849,"Summer holidays",17694.79588
"2018-07-31","2018","07",31,"Di",2,,25.126666666667,1.2533333333333,59.875,0,0,874,"Summer holidays",20399.12762
"2018-08-01","2018","08",31,"Mi",3,"Swiss National Holiday",23.605,2.30625,73.333333333333,0,17.8,490,"Summer holidays",23834.96225
"2018-08-02","2018","08",31,"Do",4,,22.714166666667,3.0045833333333,78.5,0,3.3,576,"Summer holidays",16501.63482
"2018-08-03","2018","08",31,"Fr",5,,23.855416666667,2.8870833333333,74.708333333333,0,0,730,"Summer holidays",22727.44698
"2018-08-04","2018","08",31,"Sa",6,,24.971666666667,1.62375,69.25,0,0.2,832,"Summer holidays",20435.47262
"2018-08-05","2018","08",31,"So",7,,24.28875,2.5841666666667,67.958333333333,0,0,822,"Summer holidays",24882.62309
"2018-08-06","2018","08",32,"Mo",1,,23.892083333333,1.1833333333333,75.666666666667,0,0,373,"Summer holidays",14287.7999
"2018-08-07","2018","08",32,"Di",2,,25.303333333333,1.915,65.291666666667,0,1.8,318,"Summer holidays",18803.58389
"2018-08-08","2018","08",32,"Mi",3,,23.665833333333,3.1708333333333,68.833333333333,0,1.7,679,"Summer holidays",15626.56888
"2018-08-09","2018","08",32,"Do",4,,22.16875,3.6329166666667,73.125,0,3.4,568,"Summer holidays",12279.58283
"2018-08-10","2018","08",32,"Fr",5,,17.229166666667,2.04125,79.291666666667,0,0,338,"Summer holidays",15038.17133
"2018-08-11","2018","08",32,"Sa",6,,18.057916666667,2.4254166666667,66.875,0,0,861,"Summer holidays",25765.93662
"2018-08-12","2018","08",32,"So",7,,19.54,1.8529166666667,73,0,0,861,,27092.85044
"2018-08-13","2018","08",33,"Mo",1,,18.859583333333,3.7091666666667,79.5,0,10.3,70,,7484.62703
"2018-08-14","2018","08",33,"Di",2,,16.935416666667,2.7620833333333,87.791666666667,0,2.9,268,,11319.65453
"2018-08-15","2018","08",33,"Mi",3,,18.4,1.9916666666667,73.583333333333,0,0,830,,24623.93077
"2018-08-16","2018","08",33,"Do",4,,20.427916666667,1.3429166666667,71.25,0,0,857,,17902.44075
"2018-08-17","2018","08",33,"Fr",5,,20.765833333333,3.20125,72.25,0,2.6,446,,13931.92184
"2018-08-18","2018","08",33,"Sa",6,,20.387916666667,1.20125,79.291666666667,0,1.8,383,,17425.75964
"2018-08-19","2018","08",33,"So",7,,20.742083333333,1.19,78.375,0,0.1,798,,23989.80972
"2018-08-20","2018","08",34,"Mo",1,,21.420833333333,1.6229166666667,74.458333333333,0,0,791,,14738.93766
"2018-08-21","2018","08",34,"Di",2,,21.941666666667,1.7375,73.375,0,0,799,,17121.3554
"2018-08-22","2018","08",34,"Mi",3,,22.89625,0.9025,70.541666666667,0,1.3,774,,21285.62414
"2018-08-23","2018","08",34,"Do",4,,22.296666666667,3.0725,70.458333333333,0,0.9,460,,14406.64855
"2018-08-24","2018","08",34,"Fr",5,,18.617083333333,3.9291666666667,79.791666666667,0,4.7,104,,10965.08815
"2018-08-25","2018","08",34,"Sa",6,,13.374166666667,4.2979166666667,84.75,0,6.4,18,,8199.87079
"2018-08-26","2018","08",34,"So",7,,12.569583333333,2.0766666666667,72.75,0,0,577,,20158.01518
"2018-08-27","2018","08",35,"Mo",1,,16.901666666667,2.5208333333333,63,0,0,217,,10833.43872
"2018-08-28","2018","08",35,"Di",2,,20.292916666667,1.4925,70.916666666667,0,0,804,,15661.32955
"2018-08-29","2018","08",35,"Mi",3,,20.639166666667,2.9408333333333,77.875,0,0.7,423,,16366.28175
"2018-08-30","2018","08",35,"Do",4,,17.14375,2.6895833333333,79.875,0,0.1,566,,9099.44213
"2018-08-31","2018","08",35,"Fr",5,,13.56,2.1354166666667,89.625,0,8.9,0,,8800.28648
"2018-09-01","2018","09",35,"Sa",6,,13.037916666667,2.3645833333333,91.708333333333,0,6.3,0,,10466.28784
"2018-09-02","2018","09",35,"So",7,,13.22,2.5058333333333,90.708333333333,0,5,0,,15630.37437
"2018-09-03","2018","09",36,"Mo",1,,16.054583333333,0.56916666666667,81.583333333333,0,0,438,,6985.4541
"2018-09-04","2018","09",36,"Di",2,,16.295416666667,1.9416666666667,75.583333333333,0,0,751,,13358.4997
"2018-09-05","2018","09",36,"Mi",3,,17.80125,1.0591666666667,78.666666666667,0,0,750,,15328.24648
"2018-09-06","2018","09",36,"Do",4,,17.759583333333,2.37625,78.875,0,0.9,243,,8838.44396
"2018-09-07","2018","09",36,"Fr",5,,16.055,3.0058333333333,85.125,0,5.2,277,,7637.79153
"2018-09-08","2018","09",36,"Sa",6,,16.713333333333,1.1075,74.708333333333,0,0,754,,16216.00124
"2018-09-09","2018","09",36,"So",7,,18.47,0.99291666666667,74.958333333333,0,0,761,,24989.83327
"2018-09-10","2018","09",37,"Mo",1,,19.577916666667,1.40875,65.5,0,0,629,,10359.14955
"2018-09-11","2018","09",37,"Di",2,,20.632916666667,1.6633333333333,60.458333333333,0,0,764,,15540.6427
"2018-09-12","2018","09",37,"Mi",3,,21.199166666667,2.1308333333333,64.625,0,0,639,,18108.89084
"2018-09-13","2018","09",37,"Do",4,,20.309166666667,2.2829166666667,78.958333333333,0,3.2,120,,10627.14736
"2018-09-14","2018","09",37,"Fr",5,,17.437083333333,1.3329166666667,89.416666666667,0,3.3,196,,9010.82689
"2018-09-15","2018","09",37,"Sa",6,,17.117083333333,1.72875,79.541666666667,0,0,625,,16024.07793
"2018-09-16","2018","09",37,"So",7,"Federal Prayday",16.722916666667,1.4158333333333,81.625,0,0,471,,19839.54777
"2018-09-17","2018","09",38,"Mo",1,,19.631666666667,1.8625,72.666666666667,0,0,733,,9842.9734
"2018-09-18","2018","09",38,"Di",2,,19.964166666667,2.7016666666667,68.625,0,0,539,,13527.65463
"2018-09-19","2018","09",38,"Mi",3,,20.49625,2.0525,64.916666666667,0,0,736,,13763.66289
"2018-09-20","2018","09",38,"Do",4,,20.444166666667,1.4995833333333,65.791666666667,0,0,743,,14985.44247
"2018-09-21","2018","09",38,"Fr",5,,19.2925,5.2720833333333,68.666666666667,0,0.1,268,,13310.72204
"2018-09-22","2018","09",38,"Sa",6,,14.8475,2.41375,72.416666666667,0,0,294,,11910.15391
"2018-09-23","2018","09",38,"So",7,,19.607916666667,8.1533333333333,59,0,7.8,596,,15425.02383
"2018-09-24","2018","09",39,"Mo",1,,9.7183333333333,3.5,77.291666666667,0,3.4,219,,3920.29185
"2018-09-25","2018","09",39,"Di",2,,7.3379166666667,5.4208333333333,73,0,0,711,,7398.81304
"2018-09-26","2018","09",39,"Mi",3,,10.265416666667,1.14125,68.791666666667,0,0,716,,7151.33006
"2018-09-27","2018","09",39,"Do",4,,15.69625,0.83833333333333,69.875,0,0,719,,8168.76571
"2018-09-28","2018","09",39,"Fr",5,,16.701666666667,2.67125,63.416666666667,0,0,703,,11992.75743
"2018-09-29","2018","09",39,"Sa",6,,12.18625,6.2191666666667,75.625,0,0,672,"Autumn holidays",9170.90548
"2018-09-30","2018","09",39,"So",7,,13.729583333333,2.0758333333333,78.25,0,4.1,455,"Autumn holidays",16646.31154
"2018-10-01","2018","10",40,"Mo",1,,10.537916666667,4.5679166666667,86.375,0,12.1,56,"Autumn holidays",2425.55406
